"";"survived";"name";"sex";"age";"class";"joined";"ticket";"price";"sibsp";"parch";"boat..body.";"job";"url";"dob";"date_death";"ticketFreq";"pricepp";"fsize";"title"
"1177";1;"SALKJELSVIK, Miss Anna Kristine ";"female";21;3;"Southampton";"343120";7.65;0;0;"C ";NA;"/titanic-survivor/anna-kristine-salkjelsvik.html";1890-10-30;1977-02-21;1;7.65;1;"Miss"
"1178";0;"SALONEN, Mr Johan Werner ";"male";29;3;"Southampton";"3101296";7.925;0;0;NA;NA;"/titanic-victim/johan-werner-salonen.html";NA;1912-04-15;1;7.925;1;"Mr"
"1179";0;"SAMAAN, Mr Elias ";"male";17;3;"Cherbourg";"2662";21.6791666666667;2;0;NA;NA;"/titanic-victim/elias-samaan.html";NA;1912-04-15;3;7.22638888888889;3;"Mr"
"1180";0;"SAMAAN, Mr Hanna Elias ";"male";40;3;"Cherbourg";"2662";21.6791666666667;2;0;NA;NA;"/titanic-victim/hanna-elias-samaan.html";NA;1912-04-15;3;7.22638888888889;3;"Mr"
"1181";0;"SAMAAN, Mr Youssef ";"male";16;3;"Cherbourg";"2662";21.6791666666667;2;0;NA;NA;"/titanic-victim/youssef-joseph-samaan.html";NA;1912-04-15;3;7.22638888888889;3;"Mr"
"1182";1;"SANDSTRöM, Miss Beatrice Irene ";"female";1;3;"Southampton";"9549";16.7;1;1;"13";NA;"/titanic-survivor/beatrice-irene-sandstrom.html";1910-08-09;1995-09-03;3;5.56666666666667;3;"Miss"
"1183";1;"SANDSTRöM, Miss Marguerite Rut ";"female";4;3;"Southampton";"9549";16.7;1;1;"13";NA;"/titanic-survivor/marguerite-rut-sandstrom.html";1908-03-23;1963-08-15;3;5.56666666666667;3;"Miss"
"1184";1;"SANDSTRöM, Mrs Agnes Charlotta ";"female";24;3;"Southampton";"9549";16.7;0;2;"13";NA;"/titanic-survivor/agnes-charlotta-sandstrom.html";1887-11-08;1985-12-01;3;5.56666666666667;3;"Mrs"
"1185";1;"SAP, Mr Julius (""Jules _"") ";"male";21;3;"Southampton";"345768";9.5;0;0;"11";NA;"/titanic-survivor/julius-jules-sap.html";1890-09-20;1966-12-15;1;9.5;1;"Mr"
"1186";0;"SAUNDERCOCK, Mr William Henry ";"male";19;3;"Southampton";"2151";8.05;0;0;NA;NA;"/titanic-victim/william-henry-saundercock.html";1892-09-18;1912-04-15;1;8.05;1;"Mr"
"1187";0;"SAWYER, Mr Frederick Charles ";"male";33;3;"Southampton";"342826";8.05;0;0;" [284]";NA;"/titanic-victim/frederick-charles-sawyer.html";1888-06-30;1912-04-15;1;8.05;1;"Mr"
"1188";0;"SCANLAN, Mr James ";"male";22;3;"Queenstown";"36209";7.725;0;0;NA;NA;"/titanic-victim/james-scanlan.html";NA;1912-04-15;1;7.725;1;"Mr"
"1189";1;"SCHEERLINCK, Mr Jean ";"male";29;3;"Southampton";"345779";9.5;0;0;"11";NA;"/titanic-survivor/jean-scheerlinck.html";1883-01-26;1956-06-25;1;9.5;1;"Mr"
"1190";0;"SDYCOFF, Mr Todor ";"male";42;3;"Southampton";"349222";7.89583333333333;0;0;NA;NA;"/titanic-victim/todor-sdycoff.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1191";0;"SEMAN, Master Betros ";"male";10;3;"Cherbourg";"2622";4.0125;0;0;NA;NA;"/titanic-victim/betros-seman.html";NA;1912-04-15;1;4.0125;1;"Master"
"1192";0;"SHAUGHNESSY, Mr Patrick ";"male";24;3;"Queenstown";"370374";7.75;0;0;NA;NA;"/titanic-victim/patrick-shaughnessy.html";1885-06-30;1912-04-15;1;7.75;1;"Mr"
"1193";0;"SHEDID, Mr Daher ";"male";19;3;"Cherbourg";"2698";7.225;0;0;" [9]";NA;"/titanic-victim/daher-shedid.html";NA;1912-04-15;1;7.225;1;"Mr"
"1194";0;"SHELLARD, Mr Frederick William Blainey ";"male";55;3;"Southampton";"6212";15.1;0;0;NA;NA;"/titanic-victim/frederick-william-blainey-shellard.html";1857-04-03;1912-04-15;2;7.55;1;"Mr"
"1195";0;"SHIHaB, Mr Al-Amir Faris  ";"male";29;3;"Cherbourg";"2631";7.225;0;0;NA;NA;"/titanic-victim/emir-farres-chehab-shihab.html";1886-06-30;1912-04-15;1;7.225;1;"Mr"
"1196";1;"SHINE, Miss Ellen ";"female";20;3;"Queenstown";"330968";7.82916666666667;0;0;NA;NA;"/titanic-survivor/ellen-natalia-shine.html";1891-12-30;1993-03-05;1;7.82916666666667;1;"Miss"
"1197";0;"SHORNEY, Mr Charles Joseph ";"male";22;3;"Southampton";"374910";8.05;0;0;NA;NA;"/titanic-victim/charles-joseph-shorney.html";1889-08-17;1912-04-15;1;8.05;1;"Mr"
"1198";0;"SIMMONS, Mr John ";"male";40;3;"Southampton";"392082";8.05;0;0;NA;NA;"/titanic-victim/john-simmons.html";1872-06-30;1912-04-15;1;8.05;1;"Mr"
"1199";0;"SIRAYANIAN, Mr Orsen ";"male";22;3;"Cherbourg";"2669";7.22916666666667;0;0;NA;NA;"/titanic-victim/orsen-sirayanian.html";NA;1912-04-15;1;7.22916666666667;1;"Mr"
"1200";0;"SIROTA, Mr Morris ";"male";20;3;"Southampton";"392092";8.05;0;0;NA;NA;"/titanic-victim/maurice-sirota.html";1892-06-30;1912-04-15;1;8.05;1;"Mr"
"1201";0;"SIVIC, Mr Husein ";"male";40;3;"Southampton";"349251";7.89583333333333;0;0;NA;NA;"/titanic-victim/husein-sivic.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1202";0;"SIVOLA, Mr Antti Wilhelm ";"male";21;3;"Southampton";"3101280";7.925;0;0;NA;NA;"/titanic-victim/antti-wilhelm-sivola.html";NA;1912-04-15;1;7.925;1;"Mr"
"1203";1;"SJöBLOM, Miss Anna Sofia ";"female";18;3;"Southampton";"3101265";6.49583333333333;0;0;"16";NA;"/titanic-survivor/anna-sofia-sjoblom.html";1894-04-14;1975-11-03;1;6.49583333333333;1;"Miss"
"1204";0;"SKOOG, Master Harald ";"male";5;3;"Southampton";"347088";27.9;3;2;NA;NA;"/titanic-victim/harald-skoog.html";1906-08-22;1912-04-15;6;4.65;6;"Master"
"1205";0;"SKOOG, Master Karl Thorsten ";"male";11;3;"Southampton";"347088";27.9;3;2;NA;NA;"/titanic-victim/karl-thorsten-skoog.html";1900-07-13;1912-04-15;6;4.65;6;"Master"
"1206";0;"SKOOG, Miss Mabel ";"female";9;3;"Southampton";"347088";27.9;3;2;NA;NA;"/titanic-victim/mabel-skoog.html";1902-07-22;1912-04-15;6;4.65;6;"Miss"
"1207";0;"SKOOG, Miss Margit Elizabeth ";"female";2;3;"Southampton";"347088";27.9;3;2;NA;NA;"/titanic-victim/margit-elizabeth-skoog.html";1910-04-14;1912-04-15;6;4.65;6;"Miss"
"1208";0;"SKOOG, Mr Wilhelm Johansson ";"male";40;3;"Southampton";"347088";27.9;1;4;NA;NA;"/titanic-victim/wilhelm-william-johansson-skoog.html";1872-04-06;1912-04-15;6;4.65;6;"Mr"
"1209";0;"SKOOG, Mrs Anna Bernhardina ";"female";43;3;"Southampton";"347088";27.9;1;4;NA;NA;"/titanic-victim/anna-bernhardina-skoog.html";1868-11-13;1912-04-15;6;4.65;6;"Mrs"
"1210";0;"SLABENOFF, Mr Petco ";"male";42;3;"Southampton";"349214";7.89583333333333;0;0;NA;NA;"/titanic-victim/petco-slabenoff.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1211";0;"SLOCOVSKI, Mr Selman Francis ";"male";20;3;"Southampton";"392086";8.05;0;0;NA;NA;"/titanic-victim/selman-francis-slocovski.html";NA;1912-04-15;1;8.05;1;"Mr"
"1212";0;"SMILJANIC, Mr Mile ";"male";37;3;"Southampton";"315037";8.6625;0;0;NA;NA;"/titanic-victim/mile-smiljanic.html";NA;1912-04-15;1;8.6625;1;"Mr"
"1213";1;"SMYTH, Miss Julia ";"female";17;3;"Queenstown";"335432";7.73333333333333;0;0;"13";NA;"/titanic-survivor/julia-smyth.html";1893-07-04;1977-04-27;1;7.73333333333333;1;"Miss"
"1214";0;"SMYTH, Mr Thomas ";"male";26;3;"Queenstown";"384461";7.75;0;0;NA;NA;"/titanic-victim/thomas-smyth.html";1885-06-30;1912-04-15;1;7.75;1;"Mr"
"1215";0;"SøHOLT, Mr Peter Andreas Lauritz Andersen ";"male";19;3;"Southampton";"348124";7.65;0;0;NA;NA;"/titanic-victim/peter-andreas-lauritz-andersen-soholt.html";1892-07-12;1912-04-15;1;7.65;1;"Mr"
"1216";0;"SOMERTON, Mr Francis William ";"male";30;3;"Southampton";"18509";8.05;0;0;NA;NA;"/titanic-victim/francis-william-somerton.html";1881-06-30;1912-04-15;1;8.05;1;"Mr"
"1217";0;"SPECTOR, Mr Woolf ";"male";23;3;"Southampton";"3236";8.05;0;0;NA;NA;"/titanic-victim/woolf-spector.html";1889-06-30;1912-04-15;1;8.05;1;"Mr"
"1218";0;"SPINNER, Mr Henry John ";"male";32;3;"Southampton";"369943";8.05;0;0;NA;NA;"/titanic-victim/henry-john-spinner.html";1880-04-26;1912-04-15;1;8.05;1;"Mr"
"1219";0;"STANEFF, Mr Ivan ";"male";23;3;"Southampton";"349208";7.89583333333333;0;0;NA;NA;"/titanic-victim/ivan-staneff.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1220";0;"STANKOVIC, Mr Ivan ";"male";33;3;"Cherbourg";"349239";8.6875;0;0;NA;NA;"/titanic-victim/ivan-stankovic.html";NA;1912-04-15;1;8.6875;1;"Mr"
"1221";1;"STANLEY, Miss Amy Zillah Elsie ";"female";24;3;"Southampton";"2314";7.55;0;0;"C ";NA;"/titanic-survivor/amy-zillah-elsie-stanley.html";1888-01-04;1955-04-23;1;7.55;1;"Miss"
"1222";0;"STANLEY, Mr Edward Roland ";"male";21;3;"Southampton";"45380";8.05;0;0;NA;NA;"/titanic-victim/edward-roland-stanley.html";NA;1912-04-15;1;8.05;1;"Mr"
"1223";0;"STOYTCHEFF, Mr Ilia ";"male";19;3;"Southampton";"349205";7.89583333333333;0;0;NA;NA;"/titanic-victim/ilia-stoytcheff.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1224";0;"STRANDBERG, Miss Ida Sofia ";"female";22;3;"Southampton";"7553";9.8375;0;0;NA;NA;"/titanic-victim/ida-sofia-strandberg.html";1889-11-22;1912-04-15;1;9.8375;1;"Miss"
"1225";1;"STRANDéN, Mr Juho Niilosson ";"male";31;3;"Southampton";"3101288";7.925;0;0;"9";NA;"/titanic-survivor/juho-niilosson-stranden.html";1881-04-20;NA;1;7.925;1;"Mr"
"1226";0;"STRILIC, Mr Ivan ";"male";27;3;"Southampton";"315083";8.6625;0;0;NA;NA;"/titanic-victim/ivan-strilic.html";NA;1912-04-15;1;8.6625;1;"Mr"
"1227";0;"STRöM, Miss Telma Matilda ";"female";2;3;"Southampton";"347054";10.4625;0;1;NA;NA;"/titanic-victim/telma-matilda-strom.html";1909-12-15;1912-04-15;2;5.23125;2;"Miss"
"1228";0;"STRöM, Mrs Elna Matilda ";"female";29;3;"Southampton";"347054";10.4625;1;1;NA;NA;"/titanic-victim/elna-matilda-strom.html";1882-08-03;1912-04-15;2;5.23125;3;"Mrs"
"1229";1;"SUNDERLAND, Mr Victor Francis ";"male";20;3;"Southampton";"392089";8.05;0;0;"B ";NA;"/titanic-survivor/victor-francis-sunderland.html";1892-03-17;1973-08-21;1;8.05;1;"Mr"
"1230";1;"SUNDMAN, Mr Johan Julian ";"male";44;3;"Southampton";"3101269";7.925;0;0;"15";NA;"/titanic-survivor/johan-julian-sundman.html";NA;NA;1;7.925;1;"Mr"
"1231";0;"SUTEHALL, Mr Henry Jr ";"male";25;3;"Southampton";"392076";7.05;0;0;NA;NA;"/titanic-victim/henry-sutehall.html";1886-07-23;1912-04-15;1;7.05;1;"Mr"
"1232";0;"SVENSSON, Mr Johan ";"male";74;3;"Southampton";"347060";7.775;0;0;NA;NA;"/titanic-victim/johan-svensson.html";1837-05-17;1912-04-15;1;7.775;1;"Mr"
"1233";1;"SVENSSON, Mr Johan Cervin ";"male";14;3;"Southampton";"7538";9.225;0;0;"13";NA;"/titanic-survivor/johan-cervin-svensson.html";1898-03-05;1981-07-04;1;9.225;1;"Mr"
"1234";0;"SVENSSON, Mr Olof ";"male";24;3;"Southampton";"350035";7.79583333333333;0;0;NA;NA;"/titanic-victim/olof-svensson.html";1887-05-30;1912-04-15;1;7.79583333333333;1;"Mr"
"1235";1;"TANNuS, Master As'ad ";"male";0.42;3;"Cherbourg";"2625";8.51666666666667;0;1;"16";NA;"/titanic-survivor/assad-alexander-thomas-tannous.html";1911-11-08;1931-06-12;2;4.25833333333333;2;"Master"
"1236";0;"TANNuS, Mr Bashir ";"male";31;3;"Cherbourg";"2621";6.4375;1;0;NA;NA;"/titanic-victim/charles-rad-thomas.html";1881-05-15;1912-04-15;1;6.4375;2;"Mr"
"1237";1;"TANNuS, Mrs Thamin ";"female";16;3;"Cherbourg";"2625";8.51666666666667;1;1;"14";NA;"/titanic-survivor/thamine-thelma-thomas.html";1895-12-25;1974-01-07;2;4.25833333333333;3;"Mrs"
"1238";1;"TENGLIN, Mr Gunnar Isidor ";"male";25;3;"Southampton";"350033";7.79583333333333;0;0;"13";NA;"/titanic-survivor/gunnar-isidor-tenglin.html";1887-03-02;1974-02-06;1;7.79583333333333;1;"Mr"
"1239";0;"THEOBALD, Mr Thomas Leonard ";"male";34;3;"Southampton";"363294";8.05;0;0;" [176]";NA;"/titanic-victim/thomas-leonard-theobald.html";1878-06-30;1912-04-15;1;8.05;1;"Mr"
"1240";0;"THOMAS/TANNOUS, Mr John ";"male";34;3;"Cherbourg";"2681";6.4375;0;0;NA;NA;"/titanic-victim/john-thomas-tannous.html";NA;1912-04-15;1;6.4375;1;"Mr"
"1241";0;"THOMAS/TANNOUS, Mr Tannous ";"male";16;3;"Cherbourg";"2684";7.225;0;0;NA;NA;"/titanic-victim/tannous-thomas-tannous.html";NA;1912-04-15;1;7.225;1;"Mr"
"1242";0;"THOMPSON, Mr Alexander Morrison ";"male";36;3;"Southampton";"32302";8.05;0;0;NA;NA;"/titanic-victim/alexander-morrison-thompson.html";1875-06-30;1912-04-15;1;8.05;1;"Mr"
"1243";0;"THORNEYCROFT, Mr Percival ";"male";36;3;"Southampton";"376564";16.1;1;0;NA;NA;"/titanic-victim/percival-thorneycroft.html";1875-06-30;1912-04-15;2;8.05;2;"Mr"
"1244";1;"THORNEYCROFT, Mrs Florence Kate ";"female";32;3;"Southampton";"376564";16.1;1;0;"10";NA;"/titanic-survivor/florence-kate-thorneycroft.html";NA;NA;2;8.05;2;"Mrs"
"1245";0;"TIKKANEN, Mr Juho ";"male";32;3;"Southampton";"3101293";7.925;0;0;NA;NA;"/titanic-victim/juho-tikkanen.html";1879-06-24;1912-04-15;1;7.925;1;"Mr"
"1246";0;"TOBIN, Mr Roger ";"male";20;3;"Queenstown";"383121";7.75;0;0;NA;NA;"/titanic-victim/roger-tobin.html";1891-10-30;1912-04-15;1;7.75;1;"Mr"
"1247";0;"TODOROFF, Mr Lalio ";"male";23;3;"Southampton";"349216";7.89583333333333;0;0;NA;NA;"/titanic-victim/lalio-todoroff.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1248";0;"TOMLIN, Mr Ernest Portage ";"male";22;3;"Southampton";"364499";8.05;0;0;" [50]";NA;"/titanic-victim/ernest-portage-tomlin.html";1889-09-29;1912-04-15;1;8.05;1;"Mr"
"1249";0;"TöRBER, Mr Ernst Wilhelm ";"male";41;3;"Southampton";"364511";8.05;0;0;NA;NA;"/titanic-victim/ernst-wilhelm-torber.html";NA;1912-04-15;1;8.05;1;"Mr"
"1250";0;"TORFA, Mr Assad ";"male";20;3;"Cherbourg";"2673";7.22916666666667;0;0;NA;NA;"/titanic-victim/assad-torfa.html";NA;1912-04-15;1;7.22916666666667;1;"Mr"
"1251";0;"TOTEVSKI, Mr Hristo Danchev ";"male";25;3;"Southampton";"349203";7.89583333333333;0;0;NA;NA;"/titanic-victim/hristo-danchev-totevski.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1252";1;"TU'MAH, Master Jirjis Yusuf ";"male";8;3;"Cherbourg";"2650";15.2458333333333;1;1;"C ";NA;"/titanic-survivor/georges-youssef-george-thomas-touma.html";1904-02-09;1991-12-09;3;5.08194444444444;3;"Master"
"1253";1;"TU'MAH, Miss Mariyam ";"female";9;3;"Cherbourg";"2650";15.2458333333333;1;1;"C ";NA;"/titanic-survivor/maria-youssef-mary-thomas-touma.html";1902-10-16;1953-08-12;3;5.08194444444444;3;"Miss"
"1254";1;"TU'MAH, Mrs Hinnah ";"female";27;3;"Cherbourg";"2650";15.2458333333333;0;2;"C ";NA;"/titanic-survivor/hanna-youssef-touma.html";1885-04-10;1976-06-28;3;5.08194444444444;3;"Mrs"
"1255";0;"TURCIN, Mr Stjepan ";"male";36;3;"Southampton";"349247";7.89583333333333;0;0;NA;NA;"/titanic-victim/stjepan-turcin.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1256";1;"TURJA, Miss Anna Sofia ";"female";18;3;"Southampton";"4138";9.84166666666667;0;0;"15";NA;"/titanic-survivor/anna-sofia-turja.html";1893-06-20;1982-12-20;1;9.84166666666667;1;"Miss"
"1257";1;"TURKULA, Mrs Hedwig ";"female";63;3;"Southampton";"4134";9.5875;0;0;"15";NA;"/titanic-survivor/hedwig-turkula.html";1848-06-06;1922-04-03;1;9.5875;1;"Mrs"
"1258";0;"VAN BILLIARD, Master James William ";"male";10;3;"Southampton";"851";14.5;1;1;NA;NA;"/titanic-victim/james-william-van-billiard.html";1901-08-20;1912-04-15;3;4.83333333333333;3;"Master"
"1259";0;"VAN BILLIARD, Master Walter John ";"male";9;3;"Southampton";"851";14.5;1;1;" [1]";NA;"/titanic-victim/walter-john-van-billiard.html";1903-02-28;1912-04-15;3;4.83333333333333;3;"Master"
"1260";0;"VAN BILLIARD, Mr Austin Blyler ";"male";35;3;"Southampton";"851";14.5;0;2;" [255]";NA;"/titanic-victim/austin-blyler-van-billiard.html";1877-02-09;1912-04-15;3;4.83333333333333;3;"Mr"
"1261";0;"VAN DE VELDE, Mr Johannes Josef ";"male";35;3;"Southampton";"345780";9.5;0;0;NA;NA;"/titanic-victim/johannes-josef-van-de-velde.html";1876-08-04;1912-04-15;1;9.5;1;"Mr"
"1262";0;"VAN DEN STEEN, Mr Leo Peter ";"male";28;3;"Southampton";"345783";9.5;0;0;NA;NA;"/titanic-victim/leo-peter-van-den-steen.html";1883-07-06;1912-04-15;1;9.5;1;"Mr"
"1263";0;"VAN IMPE, Miss Catharina ";"female";10;3;"Southampton";"345773";24.15;0;2;NA;NA;"/titanic-victim/catharina-van-impe.html";1901-07-22;1912-04-15;3;8.05;3;"Miss"
"1264";0;"VAN IMPE, Mr Jean Baptiste ";"male";36;3;"Southampton";"345773";24.15;1;1;NA;NA;"/titanic-victim/jean-baptiste-van-impe.html";1875-07-18;1912-04-15;3;8.05;3;"Mr"
"1265";0;"VAN IMPE, Mrs Rosalie Paula ";"female";30;3;"Southampton";"345773";24.15;1;1;NA;NA;"/titanic-victim/rosalie-paula-van-impe.html";1881-08-25;1912-04-15;3;8.05;3;"Mrs"
"1266";0;"VAN MELCKEBEKE, Mr Philemon ";"male";23;3;"Southampton";"345777";9.5;0;0;NA;NA;"/titanic-victim/philemon-van-melckebeke.html";NA;1912-04-15;1;9.5;1;"Mr"
"1267";0;"VANDERCRUYSSEN, Mr Victor ";"male";46;3;"Southampton";"345765";9;0;0;NA;NA;"/titanic-victim/victor-vandercruyssen.html";1865-10-10;1912-04-15;1;9;1;"Mr"
"1268";0;"VANDERPLANCKE, Miss Augusta Maria ";"female";18;3;"Southampton";"345764";18;2;0;NA;NA;"/titanic-victim/augusta-maria-vanderplancke.html";1893-12-30;1912-04-15;1;18;3;"Miss"
"1269";0;"VANDERPLANCKE, Mr Julius ";"male";31;3;"Southampton";"345763";18;3;0;NA;NA;"/titanic-victim/julius-vanderplancke.html";1881-02-08;1912-04-15;3;6;4;"Mr"
"1270";0;"VANDERPLANCKE, Mr Leo Edmondus ";"male";15;3;"Southampton";"345763";18;2;0;NA;NA;"/titanic-victim/leo-edmondus-vanderplancke.html";1896-09-17;1912-04-15;3;6;3;"Mr"
"1271";0;"VANDERPLANCKE, Mrs Emelie Maria ";"female";31;3;"Southampton";"345763";18;1;0;NA;NA;"/titanic-victim/emelie-maria-vanderplancke.html";1880-12-10;1912-04-15;3;6;2;"Mrs"
"1272";0;"VANDEWALLE, Mr Nestor Cyriel ";"male";28;3;"Southampton";"345770";9.5;0;0;NA;NA;"/titanic-victim/nestor-cyriel-vandewalle.html";1883-09-23;1912-04-15;1;9.5;1;"Mr"
"1273";1;"VARTANIAN, Mr David ";"male";22;3;"Cherbourg";"2658";7.225;0;0;NA;NA;"/titanic-survivor/david-vartanian.html";1890-04-15;1966-08-03;1;7.225;1;"Mr"
"1274";0;"VENDEL, Mr Olof Edvin ";"male";20;3;"Southampton";"350416";7.85416666666667;0;0;NA;NA;"/titanic-victim/olof-edvin-vendel.html";1891-05-01;1912-04-15;1;7.85416666666667;1;"Mr"
"1275";0;"VESTRöM, Miss Hulda Amanda Adolfina ";"female";14;3;"Southampton";"350406";7.85416666666667;0;0;NA;NA;"/titanic-victim/hulda-amanda-adolfina-vestrom.html";1897-07-11;1912-04-15;1;7.85416666666667;1;"Miss"
"1276";0;"VOVK, Mr Janko ";"male";21;3;"Southampton";"349252";7.89583333333333;0;0;NA;NA;"/titanic-victim/janko-vovk.html";NA;1912-04-15;1;7.89583333333333;1;"Mr"
"1277";0;"WAELENS, Mr Achille ";"male";22;3;"Southampton";"345767";9;0;0;" [140]";NA;"/titanic-victim/achille-waelens.html";1889-05-14;1912-04-15;1;9;1;"Mr"
"1278";0;"WARE, Mr Frederick ";"male";34;3;"Southampton";"359309";8.05;0;0;NA;NA;"/titanic-victim/frederick-ware.html";1877-06-30;1912-04-15;1;8.05;1;"Mr"
"1279";0;"WARREN, Mr Charles William ";"male";30;3;"Southampton";"49867";7.55;0;0;NA;NA;"/titanic-victim/charles-william-warren.html";1881-06-30;1912-04-15;1;7.55;1;"Mr"
"1280";0;"WAZLI, Mr Yousif Ahmed ";"male";22;3;"Cherbourg";"2647";7.225;0;0;NA;NA;"/titanic-victim/yousif-ahmed-wazli.html";1889-06-30;1912-04-15;1;7.225;1;"Mr"
"1281";0;"WEBBER, Mr James ";"male";66;3;"Southampton";"3101316";8.05;0;0;NA;NA;"/titanic-victim/james-webber.html";1846-06-30;1912-04-15;1;8.05;1;"Mr"
"1282";1;"WENNERSTRöM, Mr August ";"male";27;3;"Southampton";"350043";7.79583333333333;0;0;"A ";NA;"/titanic-survivor/august-wennerstrom.html";1884-04-24;1950-11-22;1;7.79583333333333;1;"Mr"
"1283";0;"WIDEGREN, Mr Carl Peter ";"male";51;3;"Southampton";"347064";7.75;0;0;NA;NA;"/titanic-victim/carl-charles-peter-widegren.html";1861-03-06;1912-04-15;1;7.75;1;"Mr"
"1284";0;"WIKLUND, Mr Jakob Alfred ";"male";18;3;"Southampton";"3101267";6.49583333333333;1;0;" [314]";NA;"/titanic-victim/jakob-alfred-wiklund.html";NA;1912-04-15;1;6.49583333333333;2;"Mr"
"1285";0;"WIKLUND, Mr Karl Johan ";"male";21;3;"Southampton";"3101266";6.49583333333333;1;0;NA;NA;"/titanic-victim/karl-johan-wiklund.html";NA;1912-04-15;1;6.49583333333333;2;"Mr"
"1286";1;"WILKES, Mrs Ellen ";"female";47;3;"Southampton";"363272";7;1;0;"16";NA;"/titanic-survivor/ellen-wilkes.html";1864-06-13;1955-04-27;1;7;2;"Mrs"
"1287";0;"WILLER, Mr Aaron ";"male";37;3;"Cherbourg";"3410";8.7125;0;0;NA;NA;"/titanic-victim/aaron-willer.html";NA;1912-04-15;1;8.7125;1;"Mr"
"1288";0;"WILLEY, Mr Edward John ";"male";18;3;"Southampton";"751";7.55;0;0;NA;NA;"/titanic-victim/edward-willey.html";1891-06-30;1912-04-15;1;7.55;1;"Mr"
"1289";0;"WILLIAMS, Mr Howard Hugh ";"male";28;3;"Southampton";"2466";8.05;0;0;NA;NA;"/titanic-victim/howard-hugh-harry-williams.html";1884-06-30;1912-04-15;1;8.05;1;"Mr"
"1290";0;"WILLIAMS, Mr Leslie ";"male";28;3;"Southampton";"54636";16.1;0;0;" [14]";NA;"/titanic-victim/leslie-williams.html";NA;1912-04-15;2;8.05;1;"Mr"
"1291";0;"WINDELøV, Mr Einar ";"male";21;3;"Southampton";"3101317";7.25;0;0;NA;NA;"/titanic-victim/einar-windelov.html";NA;1912-04-15;1;7.25;1;"Mr"
"1292";0;"WIRZ, Mr Albert ";"male";27;3;"Southampton";"315154";8.6625;0;0;" [131]";NA;"/titanic-victim/albert-wirz.html";1894-05-19;1912-04-15;1;8.6625;1;"Mr"
"1293";0;"WISEMAN, Mr Philippe ";"male";54;3;"Southampton";"34244";7.25;0;0;NA;NA;"/titanic-victim/phillippe-wiseman.html";NA;1912-04-15;1;7.25;1;"Mr"
"1294";0;"WITTEVRONGEL, Mr Camilius Aloysius ";"male";36;3;"Southampton";"345771";9.5;0;0;NA;NA;"/titanic-victim/camilius-aloysius-wittevrongel.html";1875-12-17;1912-04-15;1;9.5;1;"Mr"
"1295";0;"YASBECK, Mr Antoni ";"male";27;3;"Cherbourg";"2659";14.4541666666667;1;0;"C ";NA;"/titanic-victim/antoni-yasbeck.html";NA;1912-04-15;2;7.22708333333333;2;"Mr"
"1296";1;"YAZBECK, Mrs Selini ";"female";15;3;"Cherbourg";"2659";14.4541666666667;1;0;NA;NA;"/titanic-survivor/selini-celiney-yazbeck.html";1896-07-15;1966-03-10;2;7.22708333333333;2;"Mrs"
"1297";0;"YOUSSEFF (ABI SAAB), Mr Gerios ";"male";26;3;"Cherbourg";"2685";7.225;0;0;" [312]";NA;"/titanic-victim/gerios-yousseff-abi-saab.html";NA;1912-04-15;1;7.225;1;"Mr"
"1298";0;"YOUSSIFF (SAM'AAN), Mr Gerios ";"male";45;3;"Cherbourg";"2628";7.22916666666667;0;0;NA;NA;"/titanic-victim/gerios-youssiff-samaan.html";NA;1912-04-15;1;7.22916666666667;1;"Mr"
"1299";0;"ZAKARIAN, Mr Mapriededer ";"male";22;3;"Cherbourg";"2656";7.225;0;0;" [304]";NA;"/titanic-victim/mapriededer-zakarian.html";NA;1912-04-15;1;7.225;1;"Mr"
"1300";0;"ZAKARIAN, Mr Ortin ";"male";27;3;"Cherbourg";"2670";7.225;0;0;NA;NA;"/titanic-victim/ortin-zakarian.html";NA;1912-04-15;1;7.225;1;"Mr"
"1301";1;"ZENNI, Mr Philip ";"male";22;3;"Cherbourg";"2620";7.225;0;0;"6";NA;"/titanic-survivor/fahim-philip-zenni-leeni.html";1886-10-25;1927-12-04;1;7.225;1;"Mr"
"1302";0;"ZIMMERMANN, Mr Leo ";"male";29;3;"Southampton";"315082";7.875;0;0;NA;NA;"/titanic-victim/leo-zimmermann.html";1883-02-20;1912-04-15;1;7.875;1;"Mr"
"1303";0;"KARLSSON, Mr Nils August ";"male";22;3;"Southampton";"350060";7.52083333333333;0;0;NA;NA;"/titanic-victim/nils-august-karlsson.html";1889-08-14;1912-04-15;1;7.52083333333333;1;"Mr"
"1304";0;"CORN, Mr Harry ";"male";30;3;"Southampton";"392090";8.05;0;0;NA;NA;"/titanic-victim/harry-corn.html";1882-06-30;1912-04-15;1;8.05;1;"Mr"
"1305";0;"JOHNSON, Mr August ";"male";49;3;"Southampton";"370160";NA;0;0;NA;NA;"/titanic-victim/alfred-johnson.html";NA;1912-04-15;6;NA;1;"Mr"
