name,sex,age,survived,class,joined,ticket,price,sibsp,parch,job,occupation,dob,date_death,boat..body.,url,ticketFreq,pricepp,fsize,title
"PEACOCK, Mrs Edith ",female,26,0,3,Southampton,3101315,13.8,0,2,NA,NA,1886-01-20,1912-04-15,NA,/titanic-victim/edith-peacock.html,3,4.6,3,Mrs
"PEARCE, Mr Ernest ",male,32,0,3,Southampton,343271,7,0,0,NA,Farmer  ,NA,1912-04-15,NA,/titanic-victim/ernest-pearce.html,1,7,1,Mr
"PEDERSEN, Mr Olaf ",male,28,0,3,Southampton,345498,7.8,0,0,NA,General Labourer  ,1883-05-15,1912-04-15,NA,/titanic-victim/olaf-pedersen.html,1,7.8,1,Mr
"PEDUZZI, Mr Giuseppe ",male,24,0,3,Southampton,2817,8.1,0,0,NA,Waiter  ,1887-12-18,1912-04-15,NA,/titanic-victim/giuseppe-peduzzi.html,1,8.1,1,Mr
"PEKONIEMI, Mr Edvard ",male,21,0,3,Southampton,3101294,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/edvard-pekoniemi.html,1,7.9,1,Mr
"PELTOMäKI, Mr Nikolai Johannes ",male,25,0,3,Southampton,3101291,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/nikolai-johannes-peltomaki.html,1,7.9,1,Mr
"PERKIN, Mr John Henry ",male,22,0,3,Southampton,21174,7.2,0,0,NA,Farmer  ,1888-06-30,1912-04-15,NA,/titanic-victim/john-henry-perkin.html,1,7.2,1,Mr
"PERSSON, Mr Ernst Ulrik ",male,25,1,3,Southampton,347083,7.8,1,0,NA,Chauffeur  ,1886-07-29,1951-10-17,15,/titanic-survivor/ernst-ulrik-persson.html,1,7.8,2,Mr
"PETER / JOSEPH, Master Michael J. (""Michael Joseph"") ",male,4,1,3,Cherbourg,2668,22.4,1,1,NA,NA,1907-05-11,1991-05-18,D ,/titanic-survivor/michael-michael-joseph-peter-joseph.html,3,7.5,3,Master
"PETER / JOSEPH, Miss Anna (""Mary Joseph"") ",female,2,1,3,Cherbourg,2668,22.4,1,1,NA,NA,1909-08-21,1914-03-22,C ,/titanic-survivor/anna-mary-joseph-peter-joseph.html,3,7.5,3,Miss
"PETER / JOSEPH, Mrs Catherine ",female,24,1,3,Cherbourg,2668,22.4,0,2,NA,NA,1889-06-30,1915-06-19,C ,/titanic-survivor/catherine-peter-joseph.html,3,7.5,3,Mrs
"PETERS, Miss Catherine ",female,26,0,3,Queenstown,330935,8.1,0,0,NA,NA,1884-06-30,1912-04-15,NA,/titanic-victim/katie-peters.html,1,8.1,1,Miss
"PETERSEN, Mr Marius ",male,24,0,3,Southampton,342441,8.1,0,0,NA,Dairy Worker  ,NA,1912-04-15,NA,/titanic-victim/marius-petersen.html,1,8.1,1,Mr
"PETRANEC, Miss Matilda ",female,28,0,3,Southampton,349245,7.9,0,0,NA,Servant  ,NA,1912-04-15,NA,/titanic-victim/matilda-petranec.html,1,7.9,1,Miss
"PETROFF, Mr Nedialco ",male,19,0,3,Southampton,349212,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/nedialco-petroff.html,1,7.9,1,Mr
"PETROFF, Mr Pastcho ",male,29,0,3,Southampton,349215,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/pastcho-petroff.html,1,7.9,1,Mr
"PETTERSSON, Miss Elin Natalia ",female,18,0,3,Southampton,347087,7.8,0,0,NA,NA,1893-07-19,1912-04-15,NA,/titanic-victim/ellen-natalia-pettersson.html,1,7.8,1,Miss
"PETTERSSON, Mr Johan Emil ",male,25,0,3,Southampton,347076,7.8,1,0,NA,General Labourer  ,1886-11-19,1912-04-15,NA,/titanic-victim/johan-emil-pettersson.html,1,7.8,2,Mr
"PICARD, Mr Benoît ",male,32,1,3,Southampton,392078,8.1,0,0,NA,Leather Worker  ,1878-11-27,1941-05-25,9,/titanic-survivor/berk-pickard.html,1,8.1,1,Mr
"PLOTCHARSKY, Mr Vasil ",male,27,0,3,Southampton,349227,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/vasil-plotcharsky.html,1,7.9,1,Mr
"POKRNIC, Mr Mate ",male,17,0,3,Southampton,315095,8.7,0,0,NA,NA,NA,1912-04-15,NA,/titanic-victim/mate-pokrnic.html,1,8.7,1,Mr
"POKRNIC, Mr Tome ",male,24,0,3,Southampton,315092,8.7,0,0,NA,NA,NA,1912-04-15,NA,/titanic-victim/tome-pokrnic.html,1,8.7,1,Mr
"PULNER, Mr Uscher ",male,16,0,3,Cherbourg,3411,8.7,0,0,NA,NA,NA,1912-04-15,NA,/titanic-victim/uscher-pulner.html,1,8.7,1,Mr
"RADEFF, Mr Alexander ",male,27,0,3,Southampton,349223,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/alexander-radeff.html,1,7.9,1,Mr
"RASMUSSEN, Mrs Lena Jakobsen ",female,63,0,3,Southampton,65305,8.1,0,0,NA,NA,NA,1912-04-15,NA,/titanic-victim/lena-jakobsen-rasmussen.html,1,8.1,1,Mrs
"RAZI, Mr Raihed ",male,30,0,3,Cherbourg,2629,7.2,0,0,NA,NA,NA,1912-04-15,NA,/titanic-victim/raihed-razi.html,1,7.2,1,Mr
"REED, Mr James George ",male,19,0,3,Southampton,362316,7.2,0,0,NA,Butcher  ,1893-12-27,1912-04-15,NA,/titanic-victim/james-george-reed.html,1,7.2,1,Mr
"REKIC, Mr Tido ",male,38,0,3,Southampton,349249,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/tido-rekic.html,1,7.9,1,Mr
"REYNOLDS, Mr Harold ",male,21,0,3,Southampton,342684,8.1,0,0,NA,Baker  ,1891-06-30,1912-04-15, [327],/titanic-victim/harold-reynolds.html,1,8.1,1,Mr
"RICE, Master Albert ",male,10,0,3,Queenstown,382652,29.1,4,1,NA,NA,1902-06-30,1912-04-15,NA,/titanic-victim/albert-rice.html,6,4.9,6,Master
"RICE, Master Arthur ",male,4,0,3,Queenstown,382652,29.1,4,1,NA,NA,1908-06-30,1912-04-15,NA,/titanic-victim/arthur-rice.html,6,4.9,6,Master
"RICE, Master Eric ",male,7,0,3,Queenstown,382652,29.1,4,1,NA,NA,NA,1912-04-15,NA,/titanic-victim/eric-rice.html,6,4.9,6,Master
"RICE, Master Eugene Francis ",male,2,0,3,Queenstown,382652,29.1,4,1,NA,NA,1909-10-13,1912-04-15,NA,/titanic-victim/eugene-francis-rice.html,6,4.9,6,Master
"RICE, Master George Hugh ",male,8,0,3,Queenstown,382652,29.1,4,1,NA,NA,1903-11-30,1912-04-15,NA,/titanic-victim/george-hugh-rice.html,6,4.9,6,Master
"RICE, Mrs Margaret ",female,39,0,3,Queenstown,382652,29.1,0,5,NA,Housekeeper  ,1872-10-06,1912-04-15, [12],/titanic-victim/margaret-rice.html,6,4.9,6,Mrs
"RIIHIVUORI, Miss Susanna Juhantytär  ",female,22,0,3,Southampton,3101295,39.7,0,0,NA,NA,1889-04-23,1912-04-15,NA,/titanic-victim/susanna-juhantytar-sanni-riihivuori.html,7,5.7,1,Miss
"RINTAMäKI, Mr Matti ",male,35,0,3,Southampton,3101273,7.1,0,0,NA,General Labourer  ,1877-02-04,1912-04-15,NA,/titanic-victim/matti-rintamaki.html,1,7.1,1,Mr
"RIORDAN, Miss Hannah ",female,18,1,3,Queenstown,334915,7.7,0,0,NA,NA,1890-01-27,1982-09-29,13,/titanic-survivor/hannah-riordan.html,1,7.7,1,Miss
"RISIEN, Mr Samuel Beard ",male,69,0,3,Southampton,364498,14.5,0,0,NA,Hotelier  ,1842-06-03,1912-04-15,NA,/titanic-victim/samuel-beard-risien.html,2,7.2,1,Mr
"RISIEN, Mrs Emma Jane ",female,58,0,3,Southampton,364498,14.5,0,0,NA,NA,1848-06-30,1912-04-15,NA,/titanic-victim/emma-risien.html,2,7.2,1,Mrs
"ROBINS, Mr Alexander A. ",male,50,0,3,Southampton,3337,14.5,1,0,NA,Mason  ,1861-07-01,1912-04-15, [119],/titanic-victim/alexander-robins.html,2,7.2,2,Mr
"ROBINS, Mrs Charity ",female,47,0,3,Southampton,3337,14.5,1,0,NA,NA,1864-06-30,1912-04-15, [7],/titanic-victim/charity-robins.html,2,7.2,2,Mrs
"ROGERS, Mr William John ",male,29,0,3,Southampton,23567,8.1,0,0,NA,Miner  ,NA,1912-04-15,NA,/titanic-victim/william-john-rogers.html,1,8.1,1,Mr
"ROMMETVEDT, Mr Knud Paust ",male,49,0,3,Southampton,312993,7.8,0,0,NA,Tailor  ,1863-02-11,1912-04-15,NA,/titanic-victim/knud-paust-rommetvedt.html,1,7.8,1,Mr
"ROSBLOM, Miss Salli Helena ",female,2,0,3,Southampton,370129,20.2,1,1,NA,NA,1910-02-25,1912-04-15,NA,/titanic-victim/salli-helena-rosblom.html,3,6.7,3,Miss
"ROSBLOM, Mr Viktor Richard ",male,18,0,3,Southampton,370129,20.2,1,1,NA,General Labourer  ,1894-04-08,1912-04-15,NA,/titanic-victim/viktor-richard-rosblom.html,3,6.7,3,Mr
"ROSBLOM, Mrs Helena Wilhelmina ",female,41,0,3,Southampton,370129,20.2,0,2,NA,NA,1870-04-22,1912-04-15,NA,/titanic-victim/helena-wilhelmina-rosblom.html,3,6.7,3,Mrs
"ROTH, Miss Sarah ",female,31,1,3,Southampton,342712,8.1,0,0,NA,Tailor  ,1885-10-10,1947-07-04,C ,/titanic-survivor/sarah-roth.html,1,8.1,1,Miss
"ROUSE, Mr Richard Henry ",male,53,0,3,Southampton,3594,8.1,0,0,NA,Farm Labourer  ,1857-06-30,1912-04-15,NA,/titanic-victim/richard-henry-rouse.html,1,8.1,1,Mr
"RUSH, Mr Alfred George John ",male,17,0,3,Southampton,20589,8.1,0,0,NA,Porter  ,1895-04-14,1912-04-15,NA,/titanic-victim/alfred-george-john-rush.html,1,8.1,1,Mr
"RYAN, Mr Edward ",male,24,1,3,Queenstown,383162,7.8,0,0,NA,General Labourer  ,1888-01-28,1974-11-05,14,/titanic-survivor/edward-ryan.html,1,7.8,1,Mr
"RYAN, Mr Patrick ",male,29,0,3,Queenstown,371110,24.1,0,0,NA,General Labourer  ,1882-06-30,1912-04-15,NA,/titanic-victim/patrick-ryan.html,3,8,1,Mr
"SAAD, Mr Amin ",male,30,0,3,Cherbourg,2671,7.2,0,0,NA,Farm Labourer  ,NA,1912-04-15,NA,/titanic-victim/amin-saad.html,1,7.2,1,Mr
"SAAD, Mr Khalil ",male,27,0,3,Cherbourg,2672,7.2,0,0,NA,Farm Labourer  ,NA,1912-04-15,NA,/titanic-victim/khalil-saad.html,1,7.2,1,Mr
"SADLIER, Mr Matthew ",male,18,0,3,Queenstown,367655,7.7,0,0,NA,Farm Labourer  ,1893-06-30,1912-04-15,NA,/titanic-victim/matthew-sadlier.html,1,7.7,1,Mr
"SADOWITZ, Mr Henry ",male,17,0,3,Southampton,1855,7.6,0,0,NA,Fur Cutter  ,1895-06-30,1912-04-15,NA,/titanic-victim/harry-sadowitz.html,1,7.6,1,Mr
"SæTHER, Mr Simon Sivertsen ",male,43,0,3,Southampton,3101262,7.2,0,0,NA,Miner  ,1868-07-14,1912-04-15, [32],/titanic-victim/simon-sivertsen-saether.html,1,7.2,1,Mr
"SAGE, Master Anthony William ",male,12,0,3,Southampton,2343,69.6,8,2,NA,NA,1899-06-30,1912-04-15, [67],/titanic-victim/anthony-william-sage.html,11,6.3,11,Master
"SAGE, Master Thomas Henry ",male,4,0,3,Southampton,2343,69.6,8,2,NA,NA,1907-06-30,1912-04-15,NA,/titanic-victim/thomas-henry-sage.html,11,6.3,11,Master
"SAGE, Miss Constance Gladys ",female,7,0,3,Southampton,2343,69.6,8,2,NA,NA,1904-06-30,1912-04-15,NA,/titanic-victim/constance-gladys-sage.html,11,6.3,11,Miss
"SAGE, Miss Dorothy ",female,14,0,3,Southampton,2343,69.6,8,2,NA,Scholar  ,1897-10-13,1912-04-15,NA,/titanic-victim/dorothy-dolly-florence-sage.html,11,6.3,11,Miss
"SAGE, Miss Elizabeth Ada ",female,10,0,3,Southampton,2343,69.6,8,2,NA,NA,1901-11-09,1912-04-15,NA,/titanic-victim/elizabeth-ada-sage.html,11,6.3,11,Miss
"SAGE, Miss Stella Anne ",female,20,0,3,Southampton,2343,69.6,8,2,NA,Dressmaker / Couturière  ,1891-06-30,1912-04-15,NA,/titanic-victim/stella-anne-sage.html,11,6.3,11,Miss
"SAGE, Mr Douglas Bullen ",male,18,0,3,Southampton,2343,69.6,8,2,NA,Baker  ,1894-06-30,1912-04-15,NA,/titanic-victim/douglas-bullen-sage.html,11,6.3,11,Mr
"SAGE, Mr Frederick ",male,16,0,3,Southampton,2343,69.6,8,2,NA,Cook  ,1895-06-30,1912-04-15,NA,/titanic-victim/frederick-sage.html,11,6.3,11,Mr
"SAGE, Mr George John ",male,19,0,3,Southampton,2343,69.6,8,2,NA,Barman  ,1892-06-30,1912-04-15,NA,/titanic-victim/george-john-sage.html,11,6.3,11,Mr
"SAGE, Mr John George ",male,44,0,3,Southampton,2343,69.6,1,9,NA,Tradesman  ,1867-06-30,1912-04-15,NA,/titanic-victim/john-george-sage.html,11,6.3,11,Mr
"SAGE, Mrs Annie Elizabeth ",female,44,0,3,Southampton,2343,69.6,1,9,NA,NA,1867-06-30,1912-04-15,NA,/titanic-victim/annie-elizabeth-sage.html,11,6.3,11,Mrs
"SALANDER, Mr Karl Johan ",male,24,0,3,Southampton,7266,9.3,0,0,NA,General Labourer  ,1887-07-25,1912-04-15,NA,/titanic-victim/karl-johan-salander.html,1,9.3,1,Mr
"SALKJELSVIK, Miss Anna Kristine ",female,21,1,3,Southampton,343120,7.7,0,0,NA,NA,1890-10-30,1977-02-21,C ,/titanic-survivor/anna-kristine-salkjelsvik.html,1,7.7,1,Miss
"SALONEN, Mr Johan Werner ",male,29,0,3,Southampton,3101296,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/johan-werner-salonen.html,1,7.9,1,Mr
"SAMAAN, Mr Elias ",male,17,0,3,Cherbourg,2662,21.7,2,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/elias-samaan.html,3,7.2,3,Mr
"SAMAAN, Mr Hanna Elias ",male,40,0,3,Cherbourg,2662,21.7,2,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/hanna-elias-samaan.html,3,7.2,3,Mr
"SAMAAN, Mr Youssef ",male,16,0,3,Cherbourg,2662,21.7,2,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/youssef-joseph-samaan.html,3,7.2,3,Mr
"SANDSTRöM, Miss Beatrice Irene ",female,1,1,3,Southampton,9549,16.7,1,1,NA,NA,1910-08-09,1995-09-03,13,/titanic-survivor/beatrice-irene-sandstrom.html,3,5.6,3,Miss
"SANDSTRöM, Miss Marguerite Rut ",female,4,1,3,Southampton,9549,16.7,1,1,NA,NA,1908-03-23,1963-08-15,13,/titanic-survivor/marguerite-rut-sandstrom.html,3,5.6,3,Miss
"SANDSTRöM, Mrs Agnes Charlotta ",female,24,1,3,Southampton,9549,16.7,0,2,NA,NA,1887-11-08,1985-12-01,13,/titanic-survivor/agnes-charlotta-sandstrom.html,3,5.6,3,Mrs
"SAP, Mr Julius (""Jules _"") ",male,21,1,3,Southampton,345768,9.5,0,0,NA,NA,1890-09-20,1966-12-15,11,/titanic-survivor/julius-jules-sap.html,1,9.5,1,Mr
"SAUNDERCOCK, Mr William Henry ",male,19,0,3,Southampton,2151,8.1,0,0,NA,Miner  ,1892-09-18,1912-04-15,NA,/titanic-victim/william-henry-saundercock.html,1,8.1,1,Mr
"SAWYER, Mr Frederick Charles ",male,33,0,3,Southampton,342826,8.1,0,0,NA,Gardener  ,1888-06-30,1912-04-15, [284],/titanic-victim/frederick-charles-sawyer.html,1,8.1,1,Mr
"SCANLAN, Mr James ",male,22,0,3,Queenstown,36209,7.7,0,0,NA,NA,NA,1912-04-15,NA,/titanic-victim/james-scanlan.html,1,7.7,1,Mr
"SCHEERLINCK, Mr Jean ",male,29,1,3,Southampton,345779,9.5,0,0,NA,NA,1883-01-26,1956-06-25,11,/titanic-survivor/jean-scheerlinck.html,1,9.5,1,Mr
"SDYCOFF, Mr Todor ",male,42,0,3,Southampton,349222,7.9,0,0,NA,NA,NA,1912-04-15,NA,/titanic-victim/todor-sdycoff.html,1,7.9,1,Mr
"SEMAN, Master Betros ",male,10,0,3,Cherbourg,2622,4,0,0,NA,NA,NA,1912-04-15,NA,/titanic-victim/betros-seman.html,1,4,1,Master
"SHAUGHNESSY, Mr Patrick ",male,24,0,3,Queenstown,370374,7.8,0,0,NA,Farm Labourer  ,1885-06-30,1912-04-15,NA,/titanic-victim/patrick-shaughnessy.html,1,7.8,1,Mr
"SHEDID, Mr Daher ",male,19,0,3,Cherbourg,2698,7.2,0,0,NA,NA,NA,1912-04-15, [9],/titanic-victim/daher-shedid.html,1,7.2,1,Mr
"SHELLARD, Mr Frederick William Blainey ",male,55,0,3,Southampton,6212,15.1,0,0,NA,Painter & Decorator  ,1857-04-03,1912-04-15,NA,/titanic-victim/frederick-william-blainey-shellard.html,2,7.6,1,Mr
"SHIHaB, Mr Al-Amir Faris  ",male,29,0,3,Cherbourg,2631,7.2,0,0,NA,General Labourer  ,1886-06-30,1912-04-15,NA,/titanic-victim/emir-farres-chehab-shihab.html,1,7.2,1,Mr
"SHINE, Miss Ellen ",female,20,1,3,Queenstown,330968,7.8,0,0,NA,NA,1891-12-30,1993-03-05,NA,/titanic-survivor/ellen-natalia-shine.html,1,7.8,1,Miss
"SHORNEY, Mr Charles Joseph ",male,22,0,3,Southampton,374910,8.1,0,0,NA,Valet  ,1889-08-17,1912-04-15,NA,/titanic-victim/charles-joseph-shorney.html,1,8.1,1,Mr
"SIMMONS, Mr John ",male,40,0,3,Southampton,392082,8.1,0,0,NA,General Labourer  ,1872-06-30,1912-04-15,NA,/titanic-victim/john-simmons.html,1,8.1,1,Mr
"SIRAYANIAN, Mr Orsen ",male,22,0,3,Cherbourg,2669,7.2,0,0,NA,Farmer  ,NA,1912-04-15,NA,/titanic-victim/orsen-sirayanian.html,1,7.2,1,Mr
"SIROTA, Mr Morris ",male,20,0,3,Southampton,392092,8.1,0,0,NA,Tailor  ,1892-06-30,1912-04-15,NA,/titanic-victim/maurice-sirota.html,1,8.1,1,Mr
"SIVIC, Mr Husein ",male,40,0,3,Southampton,349251,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/husein-sivic.html,1,7.9,1,Mr
"SIVOLA, Mr Antti Wilhelm ",male,21,0,3,Southampton,3101280,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/antti-wilhelm-sivola.html,1,7.9,1,Mr
"SJöBLOM, Miss Anna Sofia ",female,18,1,3,Southampton,3101265,6.5,0,0,NA,NA,1894-04-14,1975-11-03,16,/titanic-survivor/anna-sofia-sjoblom.html,1,6.5,1,Miss
"SKOOG, Master Harald ",male,5,0,3,Southampton,347088,27.9,3,2,NA,NA,1906-08-22,1912-04-15,NA,/titanic-victim/harald-skoog.html,6,4.6,6,Master
"SKOOG, Master Karl Thorsten ",male,11,0,3,Southampton,347088,27.9,3,2,NA,NA,1900-07-13,1912-04-15,NA,/titanic-victim/karl-thorsten-skoog.html,6,4.6,6,Master
"SKOOG, Miss Mabel ",female,9,0,3,Southampton,347088,27.9,3,2,NA,NA,1902-07-22,1912-04-15,NA,/titanic-victim/mabel-skoog.html,6,4.6,6,Miss
"SKOOG, Miss Margit Elizabeth ",female,2,0,3,Southampton,347088,27.9,3,2,NA,NA,1910-04-14,1912-04-15,NA,/titanic-victim/margit-elizabeth-skoog.html,6,4.6,6,Miss
"SKOOG, Mr Wilhelm Johansson ",male,40,0,3,Southampton,347088,27.9,1,4,NA,General Labourer  ,1872-04-06,1912-04-15,NA,/titanic-victim/wilhelm-william-johansson-skoog.html,6,4.6,6,Mr
"SKOOG, Mrs Anna Bernhardina ",female,43,0,3,Southampton,347088,27.9,1,4,NA,NA,1868-11-13,1912-04-15,NA,/titanic-victim/anna-bernhardina-skoog.html,6,4.6,6,Mrs
"SLABENOFF, Mr Petco ",male,42,0,3,Southampton,349214,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/petco-slabenoff.html,1,7.9,1,Mr
"SLOCOVSKI, Mr Selman Francis ",male,20,0,3,Southampton,392086,8.1,0,0,NA,Merchant  ,NA,1912-04-15,NA,/titanic-victim/selman-francis-slocovski.html,1,8.1,1,Mr
"SMILJANIC, Mr Mile ",male,37,0,3,Southampton,315037,8.7,0,0,NA,Farm Labourer  ,NA,1912-04-15,NA,/titanic-victim/mile-smiljanic.html,1,8.7,1,Mr
"SMYTH, Miss Julia ",female,17,1,3,Queenstown,335432,7.7,0,0,NA,NA,1893-07-04,1977-04-27,13,/titanic-survivor/julia-smyth.html,1,7.7,1,Miss
"SMYTH, Mr Thomas ",male,26,0,3,Queenstown,384461,7.8,0,0,NA,NA,1885-06-30,1912-04-15,NA,/titanic-victim/thomas-smyth.html,1,7.8,1,Mr
"SøHOLT, Mr Peter Andreas Lauritz Andersen ",male,19,0,3,Southampton,348124,7.7,0,0,NA,Carpenter / Joiner  ,1892-07-12,1912-04-15,NA,/titanic-victim/peter-andreas-lauritz-andersen-soholt.html,1,7.7,1,Mr
"SOMERTON, Mr Francis William ",male,30,0,3,Southampton,18509,8.1,0,0,NA,NA,1881-06-30,1912-04-15,NA,/titanic-victim/francis-william-somerton.html,1,8.1,1,Mr
"SPECTOR, Mr Woolf ",male,23,0,3,Southampton,3236,8.1,0,0,NA,General Labourer  ,1889-06-30,1912-04-15,NA,/titanic-victim/woolf-spector.html,1,8.1,1,Mr
"SPINNER, Mr Henry John ",male,32,0,3,Southampton,369943,8.1,0,0,NA,Glove Cutter  ,1880-04-26,1912-04-15,NA,/titanic-victim/henry-john-spinner.html,1,8.1,1,Mr
"STANEFF, Mr Ivan ",male,23,0,3,Southampton,349208,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/ivan-staneff.html,1,7.9,1,Mr
"STANKOVIC, Mr Ivan ",male,33,0,3,Cherbourg,349239,8.7,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/ivan-stankovic.html,1,8.7,1,Mr
"STANLEY, Miss Amy Zillah Elsie ",female,24,1,3,Southampton,2314,7.6,0,0,NA,Servant  ,1888-01-04,1955-04-23,C ,/titanic-survivor/amy-zillah-elsie-stanley.html,1,7.6,1,Miss
"STANLEY, Mr Edward Roland ",male,21,0,3,Southampton,45380,8.1,0,0,NA,Porter  ,NA,1912-04-15,NA,/titanic-victim/edward-roland-stanley.html,1,8.1,1,Mr
"STOYTCHEFF, Mr Ilia ",male,19,0,3,Southampton,349205,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/ilia-stoytcheff.html,1,7.9,1,Mr
"STRANDBERG, Miss Ida Sofia ",female,22,0,3,Southampton,7553,9.8,0,0,NA,NA,1889-11-22,1912-04-15,NA,/titanic-victim/ida-sofia-strandberg.html,1,9.8,1,Miss
"STRANDéN, Mr Juho Niilosson ",male,31,1,3,Southampton,3101288,7.9,0,0,NA,NA,1881-04-20,NA,9,/titanic-survivor/juho-niilosson-stranden.html,1,7.9,1,Mr
"STRILIC, Mr Ivan ",male,27,0,3,Southampton,315083,8.7,0,0,NA,Farmer  ,NA,1912-04-15,NA,/titanic-victim/ivan-strilic.html,1,8.7,1,Mr
"STRöM, Miss Telma Matilda ",female,2,0,3,Southampton,347054,10.5,0,1,NA,NA,1909-12-15,1912-04-15,NA,/titanic-victim/telma-matilda-strom.html,2,5.2,2,Miss
"STRöM, Mrs Elna Matilda ",female,29,0,3,Southampton,347054,10.5,1,1,NA,NA,1882-08-03,1912-04-15,NA,/titanic-victim/elna-matilda-strom.html,2,5.2,3,Mrs
"SUNDERLAND, Mr Victor Francis ",male,20,1,3,Southampton,392089,8.1,0,0,NA,Farmer  ,1892-03-17,1973-08-21,B ,/titanic-survivor/victor-francis-sunderland.html,1,8.1,1,Mr
"SUNDMAN, Mr Johan Julian ",male,44,1,3,Southampton,3101269,7.9,0,0,NA,NA,NA,NA,15,/titanic-survivor/johan-julian-sundman.html,1,7.9,1,Mr
"SUTEHALL, Mr Henry Jr ",male,25,0,3,Southampton,392076,7,0,0,NA,Coach Trimmer  ,1886-07-23,1912-04-15,NA,/titanic-victim/henry-sutehall.html,1,7,1,Mr
"SVENSSON, Mr Johan ",male,74,0,3,Southampton,347060,7.8,0,0,NA,NA,1837-05-17,1912-04-15,NA,/titanic-victim/johan-svensson.html,1,7.8,1,Mr
"SVENSSON, Mr Johan Cervin ",male,14,1,3,Southampton,7538,9.2,0,0,NA,NA,1898-03-05,1981-07-04,13,/titanic-survivor/johan-cervin-svensson.html,1,9.2,1,Mr
"SVENSSON, Mr Olof ",male,24,0,3,Southampton,350035,7.8,0,0,NA,Farmer  ,1887-05-30,1912-04-15,NA,/titanic-victim/olof-svensson.html,1,7.8,1,Mr
"TANNuS, Master As'ad ",male,0.42,1,3,Cherbourg,2625,8.5,0,1,NA,NA,1911-11-08,1931-06-12,16,/titanic-survivor/assad-alexander-thomas-tannous.html,2,4.2,2,Master
"TANNuS, Mr Bashir ",male,31,0,3,Cherbourg,2621,6.4,1,0,NA,Dealer  ,1881-05-15,1912-04-15,NA,/titanic-victim/charles-rad-thomas.html,1,6.4,2,Mr
"TANNuS, Mrs Thamin ",female,16,1,3,Cherbourg,2625,8.5,1,1,NA,NA,1895-12-25,1974-01-07,14,/titanic-survivor/thamine-thelma-thomas.html,2,4.2,3,Mrs
"TENGLIN, Mr Gunnar Isidor ",male,25,1,3,Southampton,350033,7.8,0,0,NA,NA,1887-03-02,1974-02-06,13,/titanic-survivor/gunnar-isidor-tenglin.html,1,7.8,1,Mr
"THEOBALD, Mr Thomas Leonard ",male,34,0,3,Southampton,363294,8.1,0,0,NA,Groom  ,1878-06-30,1912-04-15, [176],/titanic-victim/thomas-leonard-theobald.html,1,8.1,1,Mr
"THOMAS/TANNOUS, Mr John ",male,34,0,3,Cherbourg,2681,6.4,0,0,NA,Dealer  ,NA,1912-04-15,NA,/titanic-victim/john-thomas-tannous.html,1,6.4,1,Mr
"THOMAS/TANNOUS, Mr Tannous ",male,16,0,3,Cherbourg,2684,7.2,0,0,NA,Scholar  ,NA,1912-04-15,NA,/titanic-victim/tannous-thomas-tannous.html,1,7.2,1,Mr
"THOMPSON, Mr Alexander Morrison ",male,36,0,3,Southampton,32302,8.1,0,0,NA,Mason  ,1875-06-30,1912-04-15,NA,/titanic-victim/alexander-morrison-thompson.html,1,8.1,1,Mr
"THORNEYCROFT, Mr Percival ",male,36,0,3,Southampton,376564,16.1,1,0,NA,General Labourer  ,1875-06-30,1912-04-15,NA,/titanic-victim/percival-thorneycroft.html,2,8.1,2,Mr
"THORNEYCROFT, Mrs Florence Kate ",female,32,1,3,Southampton,376564,16.1,1,0,NA,NA,NA,NA,10,/titanic-survivor/florence-kate-thorneycroft.html,2,8.1,2,Mrs
"TIKKANEN, Mr Juho ",male,32,0,3,Southampton,3101293,7.9,0,0,NA,General Labourer  ,1879-06-24,1912-04-15,NA,/titanic-victim/juho-tikkanen.html,1,7.9,1,Mr
"TOBIN, Mr Roger ",male,20,0,3,Queenstown,383121,7.8,0,0,NA,Farmer  ,1891-10-30,1912-04-15,NA,/titanic-victim/roger-tobin.html,1,7.8,1,Mr
"TODOROFF, Mr Lalio ",male,23,0,3,Southampton,349216,7.9,0,0,NA,General Labourer  ,NA,1912-04-15,NA,/titanic-victim/lalio-todoroff.html,1,7.9,1,Mr
